FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,RatingValue,RatingKey,RatingDate,RightToReply,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,EstablishmentDetail_Id,SchemeType,EstablishmentCollection_Id,Hygiene,Structural,ConfidenceInManagement,EstablishmentDetail_Id,Longitude,Latitude,EstablishmentDetail_Id
294609,PI/000016222,Taylor St Baristas,Takeaway/sandwich shop,7844,1A New Street,London,,,EC2M 4TP,1,fhrs_1_en-GB,3/14/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1411,FHRS,0,10,10,20,1411,-0.079322,51.517245,1411
294836,PI/000018657,Taylor St Baristas Ltd,Restaurant/Cafe/Canteen,1,125 Old Broad Street,London,,,EC2N 1AR,0,fhrs_0_en-GB,3/18/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1412,FHRS,0,15,20,20,1412,-0.086232,51.514706,1412
295245,PI/000102538,Tempio,Restaurant/Cafe/Canteen,1,"Suite 5-9, Temple Chambers",3-7 Temple Avenue,London,,EC4Y 0HP,3,fhrs_3_en-GB,7/11/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1413,FHRS,0,10,10,10,1413,-0.108353,51.511962,1413
293819,PI/000003370,Temple Bar Restaurant,Restaurant/Cafe/Canteen,1,8 Crane Court,London,,,EC4A 2EJ,3,fhrs_3_en-GB,7/25/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1414,FHRS,0,10,10,5,1414,-0.109175,51.514745,1414
349039,PI/000017312,"Temple Bar, Grange St Pauls Hotel",Restaurant/Cafe/Canteen,1,10 Godliman Street,London,,,EC4V 5AJ,5,fhrs_5_en-GB,3/20/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1415,FHRS,0,0,5,0,1415,-0.099429,51.512744,1415
446107,PI/000022067,Temple Foods,Restaurant/Cafe/Canteen,1,43-44 Houndsditch,London,,,EC3A 7DB,4,fhrs_4_en-GB,10/14/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1416,FHRS,0,0,5,10,1416,-0.078522,51.515029,1416
295109,PI/000020751,Temples,Takeaway/sandwich shop,7844,17 Cullum Street,London,,,EC3M 7JJ,3,fhrs_3_en-GB,4/24/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1417,FHRS,0,10,10,5,1417,-0.082593,51.512119,1417
293921,PI/000006073,Temples,Takeaway/sandwich shop,7844,60 Fleet Street,London,,,EC4Y 1JU,3,fhrs_3_en-GB,12/16/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1418,FHRS,0,10,10,10,1418,-0.108208,51.514082,1418
294439,PI/000014226,Temples Food,Takeaway/sandwich shop,7844,Retail Unit,145 Minories,London,,EC3N 1LS,1,fhrs_1_en-GB,9/23/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1419,FHRS,0,15,15,20,1419,-0.075996,51.513063,1419
294556,PI/000015649,"Ten, Barings Asset Management",Restaurant/Cafe/Canteen,1,155 Bishopsgate,London,,,EC2M 3TQ,5,fhrs_5_en-GB,7/17/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1420,FHRS,0,0,0,0,1420,-0.080446,51.518622,1420
293756,PI/000002538,Tereza Joanne,Other catering premises,7841,"Funcraft UK Ltd, King George V Dock, Woolwich Manor Way",London,,,E16 2NJ,5,fhrs_5_en-GB,2/20/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1421,FHRS,0,0,0,5,1421,0.069286,51.501121,1421
294724,PI/000017199,Tesco,Retailers - supermarkets/hypermarkets,7840,14 St Martin's-Le-Grand,London,,,EC2V 6BJ,5,fhrs_5_en-GB,1/18/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1422,FHRS,0,0,5,5,1422,-0.095879,51.514593,1422
295298,PI/000114112,Tesco,Retailers - other,4613,142 Houndsditch,London,,,EC3A 7DH,5,fhrs_5_en-GB,2/6/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1423,FHRS,0,5,0,0,1423,-0.078857,51.514775,1423
294762,PI/000017515,Tesco,Retailers - supermarkets/hypermarkets,7840,90 Mansell Street,London,,,E1 8AL,5,fhrs_5_en-GB,4/29/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1424,FHRS,0,0,5,5,1424,-0.072726,51.511661,1424
294756,PI/000017477,Tesco,Retailers - supermarkets/hypermarkets,7840,Retail Unit,16-18 New Bridge Street,London,,EC4V 6HX,2,fhrs_2_en-GB,3/13/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1425,FHRS,0,0,15,10,1425,-0.104633,51.512711,1425
294547,PI/000015468,Tesco Express,Retailers - supermarkets/hypermarkets,7840,10 Smithfield Street,London,,,EC1A 9LA,5,fhrs_5_en-GB,9/13/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1426,FHRS,0,0,0,0,1426,-0.102714,51.517977,1426
294443,PI/000014232,Tesco Express,Retailers - supermarkets/hypermarkets,7840,131 Aldersgate Street,London,,,EC1A 4JQ,2,fhrs_2_en-GB,9/6/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1427,FHRS,0,10,15,5,1427,-0.09782,51.52091,1427
295249,PI/000102594,Tesco Express,Retailers - supermarkets/hypermarkets,7840,Retail Unit,120 Old Broad Street,London,,EC2N 1AR,5,fhrs_5_en-GB,11/28/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1428,FHRS,0,5,5,5,1428,-0.086232,51.514706,1428
295234,PI/000102217,Tesco Express,Retailers - supermarkets/hypermarkets,7840,Retail Unit,21 Holborn Viaduct,London,,EC1A 2AT,4,fhrs_4_en-GB,2/7/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1429,FHRS,0,5,10,5,1429,-0.104249,51.516743,1429
294345,PI/000013425,Tesco Metro,Retailers - supermarkets/hypermarkets,7840,6 Eastcheap,London,,,EC3M 1AE,5,fhrs_5_en-GB,3/22/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1430,FHRS,0,5,5,0,1430,-0.085223,51.510588,1430
294431,PI/000014066,Tesco Metro,Retailers - supermarkets/hypermarkets,7840,80B Cheapside,London,,,EC2V 6EE,4,fhrs_4_en-GB,2/5/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1431,FHRS,0,5,5,10,1431,-0.091717,51.513473,1431
293655,PI/000001077,Tesco Metro,Retailers - supermarkets/hypermarkets,7840,Retail Unit,158-164 Bishopsgate,London,,EC2M 4LX,5,fhrs_5_en-GB,1/9/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1432,FHRS,0,5,5,0,1432,-0.080388,51.517254,1432
294301,PI/000012861,Thai Square,Restaurant/Cafe/Canteen,1,Retail Unit,1-7 Great St Thomas Apostle,London,,EC4V 2BH,2,fhrs_2_en-GB,7/16/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1433,FHRS,0,15,15,10,1433,-0.092986,51.511722,1433
295224,PI/000101930,Thai Square In The City,Restaurant/Cafe/Canteen,1,Retail Unit,136-138 Minories,London,,EC3N 1NT,3,fhrs_3_en-GB,5/1/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1434,FHRS,0,10,10,5,1434,-0.075922,51.512415,1434
612693,PI/000024989,Thai Wrap,Takeaway/sandwich shop,7844,15 The Arcade,Liverpool Street,London,,EC2M 7PN,5,fhrs_5_en-GB,11/20/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1435,FHRS,0,0,5,5,1435,-0.082608,51.517263,1435
294312,PI/000013052,Thamesport (London) BIP Ltd,Importers/Exporters,14,"Nr Isle of Grain, Rochester, Kent",,,,ME3 0EP,4,fhrs_4_en-GB,11/22/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1437,FHRS,0,5,0,10,1437,0.685760677,51.43741989,1437
295204,PI/000101375,The Albion,Pub/bar/nightclub,7843,The Albion Public House,2-3 New Bridge Street,London,,EC4V 6AA,4,fhrs_4_en-GB,10/9/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1439,FHRS,0,0,10,0,1439,-0.104687,51.513836,1439
294939,PI/000019331,The Alice,Pub/bar/nightclub,7843,Five Acre Square,133-137 Houndsditch,London,,EC3A 7BX,5,fhrs_5_en-GB,6/12/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1440,FHRS,0,5,5,5,1440,-0.077752,51.51552,1440
294837,PI/000018658,The Anthologist,Pub/bar/nightclub,7843,58 Gresham Street,London,,,EC2V 7BB,4,fhrs_4_en-GB,12/18/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1441,FHRS,0,5,10,5,1441,-0.091113,51.514812,1441
294235,PI/000011803,The Arbitrager,Pub/bar/nightclub,7843,27A Throgmorton Avenue,London,,,EC2N 2AN,2,fhrs_2_en-GB,12/17/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1442,FHRS,0,10,15,10,1442,-0.086129,51.515091,1442
357054,PI/000021565,The Association,Restaurant/Cafe/Canteen,1,10-12 Creechurch Lane,London,,,EC3A 5AY,3,fhrs_3_en-GB,5/2/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1443,FHRS,0,10,5,10,1443,-0.078884,51.513614,1443
430541,PI/000021639,The Bagel Point,Takeaway/sandwich shop,7844,55 Long Lane,London,,,EC1A 9EJ,4,fhrs_4_en-GB,1/29/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1444,FHRS,0,5,5,10,1444,-0.099909,51.519217,1444
294960,PI/000019510,"The Balcony Bistro,Pastry&Store Rm",Restaurant/Cafe/Canteen,1,Level 1 Restaurant,Barbican Arts And Conference Centre,Silk Street,London,EC2Y 8DS,5,fhrs_5_en-GB,10/15/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1445,FHRS,0,0,5,5,1445,-0.093931,51.519822,1445
295166,PI/000100494,The Banker,Pub/bar/nightclub,7843,The Banker Public House,Cousin Lane,London,,EC4R 3TE,5,fhrs_5_en-GB,1/8/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1446,FHRS,0,5,5,0,1446,-0.091761,51.509661,1446
294875,PI/000018925,The Barbican Lounge,Restaurant/Cafe/Canteen,1,Level 1 Restaurant,Barbican Arts And Conference Centre,Silk Street,London,EC2Y 8DS,5,fhrs_5_en-GB,10/15/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1447,FHRS,0,0,5,5,1447,-0.093931,51.519822,1447
293698,PI/000001768,The Bell Public House,Pub/bar/nightclub,7843,29 Bush Lane,London,,,EC4R 0AN,4,fhrs_4_en-GB,1/29/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1448,FHRS,0,5,5,10,1448,-0.089427,51.511017,1448
295257,PI/000105818,The Bier & Son,Other catering premises,7841,City Marketing Suite,80 Basinghall Street,London,,EC2P 2EJ,4,fhrs_4_en-GB,9/13/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1449,FHRS,0,5,5,10,1449,-0.1121,51.524513,1449
560521,PI/000024187,"The Billingsgate Porter, Unit 7",Restaurant/Cafe/Canteen,1,Condor House,10 St Paul's Churchyard,London,,EC4M 8AL,1,fhrs_1_en-GB,7/29/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1450,FHRS,0,10,10,20,1450,-0.100059,51.513195,1450
295254,PI/000105329,The Blackfriar,Pub/bar/nightclub,7843,Blackfriars Tavern,174 Queen Victoria Street,London,,EC4V 4EG,4,fhrs_4_en-GB,5/21/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1451,FHRS,0,0,10,0,1451,-0.103764,51.512131,1451
294720,PI/000017178,The Boat at Richmond Bridge,Other catering premises,7841,Richmond Bridge,,,,TW9 1TM,4,fhrs_4_en-GB,6/20/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1452,FHRS,0,5,10,5,1452,-0.295074,51.472372,1452
294898,PI/000019030,The Breakfast Club,Pub/bar/nightclub,7843,12-16 Artillery Lane,London,,,E1 7LS,4,fhrs_4_en-GB,1/24/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1453,FHRS,0,10,10,0,1453,-0.078324,51.518353,1453
349052,PI/000107984,The Brewery on Chiswell Street,Other catering premises,7841,Conference Hall And Function Rooms,Chiswell Street,London,,EC1Y 4SA,5,fhrs_5_en-GB,3/14/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1454,FHRS,0,,,,1454,-0.090935,51.520789,1454
293688,PI/000001553,The Bridewell Theatre,Pub/bar/nightclub,7843,St Brides Foundation Institute,14 Bride Lane,London,,EC4Y 8EE,5,fhrs_5_en-GB,12/6/2011,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1455,FHRS,0,0,5,5,1455,-0.105154,51.513349,1455
294968,PI/000019670,The Britannia Public House,Pub/bar/nightclub,7843,20 Monument Street,London,,,EC3R 8AJ,5,fhrs_5_en-GB,10/10/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1456,FHRS,0,5,5,0,1456,-0.086,51.509909,1456
293630,PI/000000600,The Brookwood Partnership (Caterers),School/college/university,7845,City Of London School For Girls,St Giles' Terrace,Barbican,London,EC2Y 8BB,5,fhrs_5_en-GB,5/29/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1457,FHRS,0,0,0,5,1457,-0.094578,51.519158,1457
293832,PI/000003609,The Bull,Pub/bar/nightclub,7843,The Bull Public House,4-5 Devonshire Row,London,,EC2M 4RH,3,fhrs_3_en-GB,2/20/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1458,FHRS,0,10,10,10,1458,-0.080142,51.516935,1458
294021,PI/000007698,The Bunch Of Grapes,Pub/bar/nightclub,7843,14 Lime Street,London,,,EC3M 7AP,4,fhrs_4_en-GB,12/4/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1459,FHRS,0,5,10,5,1459,-0.081468,51.511943,1459
376318,PI/000021443,The Burger Barn,Retailers - other,4613,Guild Church Of St Mary Aldermary,Watling Street,London,,EC4M 9BW,0,fhrs_0_en-GB,12/5/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1460,FHRS,0,20,15,20,1460,-0.093276,51.512716,1460
370880,PI/000021707,The Butcher at Leadenhall,Takeaway/sandwich shop,7844,6-7 Leadenhall Market,London,,,EC3V 1LR,2,fhrs_2_en-GB,1/24/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1461,FHRS,0,10,15,10,1461,-0.083405,51.51269,1461
295222,PI/000101920,The Butcher's Hook and Cleaver,Pub/bar/nightclub,7843,The Butcher's Hook And Cleaver Public House,61 West Smithfield,London,,EC1A 9DY,4,fhrs_4_en-GB,1/24/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1462,FHRS,0,5,10,5,1462,-0.100557,51.518877,1462
493430,PI/000023031,"The Cafe, Level 1",Restaurant/Cafe/Canteen,1,Moorgate Hall,155 Moorgate,London,,EC2M 6XB,2,fhrs_2_en-GB,2/25/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1463,FHRS,0,10,15,10,1463,-0.088233,51.518893,1463
293933,PI/000006264,The Castle,Pub/bar/nightclub,7843,26 Furnival Street,London,,,EC4A 1JS,2,fhrs_2_en-GB,3/19/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1464,FHRS,0,5,15,10,1464,-0.110317,51.516742,1464
294004,PI/000007402,The Centre Page,Pub/bar/nightclub,7843,The Centre Page Public House,29-33 Knightrider Street,London,,EC4V 5BH,2,fhrs_2_en-GB,11/29/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1465,FHRS,0,5,15,5,1465,-0.098744,51.512589,1465
294095,PI/000008979,The Chamberlain Hotel,Restaurant/Cafe/Canteen,1,130-135 Minories,London,,,EC3N 1NU,4,fhrs_4_en-GB,7/15/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1466,FHRS,0,10,5,5,1466,-0.075842,51.512278,1466
293828,PI/000003551,The Chancery,Restaurant/Cafe/Canteen,1,9 Cursitor Street,London,,,EC4A 1LL,2,fhrs_2_en-GB,1/28/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1467,FHRS,0,,,,1467,-0.111001,51.5166,1467
294114,PI/000009298,The City Boot,Pub/bar/nightclub,7843,The City Boot Public House,7 Moorfields Highwalk,London,,EC2Y 9DP,4,fhrs_4_en-GB,8/14/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1468,FHRS,0,,,,1468,-0.09049,51.518678,1468
293867,PI/000005395,The City Flogger,Pub/bar/nightclub,7843,"The City Flogger Public House, Aig Building",120 Fenchurch Street,London,,EC3M 5BA,5,fhrs_5_en-GB,1/28/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1469,FHRS,0,5,5,0,1469,-0.081341,51.512072,1469
294659,PI/000016494,"The City Point Club, Cooks&Partners",Restaurant/Cafe/Canteen,1,City Point,1 Ropemaker Street,London,,EC2Y 9AW,3,fhrs_3_en-GB,5/8/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1470,FHRS,0,10,10,10,1470,-0.089608,51.519437,1470
294750,PI/000017322,The Cloister Cafe,Restaurant/Cafe/Canteen,1,The Priory Church Of St Bartholomew The Great,West Smithfield,London,,EC1A 7JQ,2,fhrs_2_en-GB,10/8/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1471,FHRS,0,10,15,10,1471,-0.099783,51.519134,1471
293890,PI/000005702,The Cock & Woolpack,Pub/bar/nightclub,7843,The Cock And Woolpack Public House,6 Finch Lane,London,,EC3V 3NA,3,fhrs_3_en-GB,1/23/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1472,FHRS,0,5,10,10,1472,-0.08577,51.5137,1472
294207,PI/000011119,The Cockpit,Pub/bar/nightclub,7843,The Cockpit Public House,7 St Andrew's Hill,London,,EC4V 5BY,1,fhrs_1_en-GB,4/10/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1473,FHRS,0,5,15,20,1473,-0.101334,51.513018,1473
521230,PI/000023312,"The Cook & The Butler,HQS Wellington",Other catering premises,7841,Temple Stairs,Victoria Embankment,,,WC2R 2PN,4,fhrs_4_en-GB,3/18/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1474,FHRS,0,5,5,10,1474,-0.112357,51.510633,1474
295162,PI/000100156,The Corner Shop,Retailers - other,4613,4 Bow Lane,London,,,EC4M 9EE,5,fhrs_5_en-GB,1/7/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1475,FHRS,0,0,5,0,1475,-0.093679,51.513433,1475
293815,PI/000003274,The Counting House,Pub/bar/nightclub,7843,The Counting House Public House,50 Cornhill,London,,EC3V 3PD,4,fhrs_4_en-GB,9/3/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1476,FHRS,0,5,10,0,1476,-0.084998,51.513202,1476
293689,PI/000001565,The Crown and Sugar Loaf,Pub/bar/nightclub,7843,Crown And Sugarloaf Public House,26 Bride Lane,London,,EC4Y 8DT,5,fhrs_5_en-GB,10/29/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1477,FHRS,0,0,5,5,1477,-0.105029,51.513932,1477
295267,PI/000106024,The Crutched Friar,Pub/bar/nightclub,7843,The Crutched Friar Public House,39-41 Crutched Friars,London,,EC3N 2AE,5,fhrs_5_en-GB,3/11/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1478,FHRS,0,0,5,5,1478,-0.078793,51.51132,1478
294275,PI/000012345,The Distillers,Pub/bar/nightclub,7843,66 West Smithfield,London,,,EC1A 9DY,3,fhrs_3_en-GB,1/28/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1479,FHRS,0,5,10,10,1479,-0.100557,51.518877,1479
295128,PI/000021029,The Dollhouse,Pub/bar/nightclub,7843,7-8 Bishopsgate Churchyard,London,,,EC2M 3TJ,5,fhrs_5_en-GB,11/8/2011,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1480,FHRS,0,5,5,5,1480,-0.082892,51.516683,1480
610640,PI/000024596,The Don/The Sign of The Don at The C,Restaurant/Cafe/Canteen,1,21-23 St Swithin's Lane,London,,,EC4N 8AD,4,fhrs_4_en-GB,9/18/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1481,FHRS,0,5,10,5,1481,-0.088931,51.511845,1481
294623,PI/000016321,The Door Oyster Bar & Grill,Restaurant/Cafe/Canteen,1,33-35 Cornhill,London,,,EC3V 3ND,4,fhrs_4_en-GB,2/11/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1482,FHRS,0,10,5,5,1482,-0.087605,51.513226,1482
571626,PI/000024329,The Draft House,Pub/bar/nightclub,7843,14 Seething Lane,London,,,EC3N 4AX,5,fhrs_5_en-GB,9/6/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1483,FHRS,0,5,5,5,1483,-0.080008,51.509847,1483
294970,PI/000019677,The Drift,Pub/bar/nightclub,7843,Heron Tower,110 Bishopsgate,London,,EC2N 4AY,4,fhrs_4_en-GB,3/14/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1484,FHRS,0,10,0,0,1484,-0.080977,51.516292,1484
370879,PI/000021659,The Duke and Duchess,Pub/bar/nightclub,7843,2-3 Creed Lane,London,,,EC4V 5BR,0,fhrs_0_en-GB,1/21/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1485,FHRS,0,20,15,30,1485,-0.101202,51.513429,1485
293835,PI/000004939,The Dyers Company,Other catering premises,7841,"Livery Hall, Dyers Hall",10 Dowgate Hill,London,,EC4R 2ST,5,fhrs_5_en-GB,4/24/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1486,FHRS,0,0,0,0,1486,-0.09133,51.511003,1486
293866,PI/000005391,The Elephant Public House,Pub/bar/nightclub,7843,119 Fenchurch Street,London,,,EC3M 5BA,4,fhrs_4_en-GB,6/13/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1487,FHRS,0,,,,1487,-0.081341,51.512072,1487
635423,PI/000024526,The Fable,Pub/bar/nightclub,7843,60 Holborn Viaduct,London,,,EC1A 2FD,AwaitingInspection,fhrs_awaitinginspection_en-GB,,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1488,FHRS,0,,,,1488,-0.103662,51.516994,1488
482070,PI/000021272,The Factory House,Restaurant/Cafe/Canteen,1,10 Lime Street,London,,,EC3M 7AA,5,fhrs_5_en-GB,11/12/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1489,FHRS,0,5,5,0,1489,-0.082869,51.51242,1489
295161,PI/000100154,The Fine Line,Pub/bar/nightclub,7843,1 Bow Churchyard,London,,,EC4M 9DQ,4,fhrs_4_en-GB,11/22/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1490,FHRS,0,0,10,5,1490,-0.094065,51.513493,1490
